"TIMESTAMP","RECORD","Batt_Volt_Avg","Dendro_Avg.1.","Dendro_Avg.2.","Dendro_Avg.3.","Dendro_Avg.4."
2012-06-03 11:30:00,423,12.22,1914.812,1743.79,2076.332,3170.326
2012-06-03 11:40:00,424,12.19,1914.812,1743.79,2076.332,3170.326
2012-06-03 11:50:00,425,12.15,1914.812,1743.79,2076.332,3170.326
2012-06-03 12:00:00,426,12.11,1914.812,1743.79,2076.332,3170.326
2012-06-03 12:10:00,427,12.1,1914.812,1743.79,2076.332,3170.326
2012-06-03 12:20:00,428,12.08,1914.812,1743.79,2076.332,3170.326
2012-06-03 12:30:00,429,12.09,1914.812,1743.79,2076.332,3170.326
2012-06-03 12:40:00,430,12.06,1914.812,1743.79,2076.332,3170.326
2012-06-03 12:50:00,431,12.05,1914.879,1743.79,2076.332,3170.326
2012-06-03 13:00:00,432,12.04,1914.812,1743.79,2076.332,3170.326
2012-06-03 13:10:00,433,12.05,1914.812,1743.79,2076.332,3170.326
2012-06-03 13:20:00,434,12.07,1914.812,1743.79,2076.332,3170.326
2012-06-03 13:30:00,435,12.13,1914.812,1743.79,2076.332,3170.326
2012-06-03 13:40:00,436,12.11,1914.812,1743.79,2076.332,3170.326
2012-06-03 13:50:00,437,12.13,1914.812,1743.79,2076.332,3170.326
2012-06-03 14:00:00,438,12.11,1914.812,1743.79,2076.332,3170.326
2012-06-03 14:10:00,439,12.11,1914.812,1743.79,2076.332,3170.326
2012-06-03 14:20:00,440,12.1,1914.812,1743.79,2076.332,3170.326
2012-06-03 14:30:00,441,12.11,1914.812,1743.79,2076.332,3170.326
2012-06-03 14:40:00,442,12.09,1914.812,1743.79,2076.332,3170.326
2012-06-03 14:50:00,443,12.06,1914.812,1743.858,2076.332,3170.326
2012-06-03 15:00:00,444,12.09,1914.812,1743.926,2076.332,3170.326
2012-06-03 15:10:00,445,12.03,1914.812,1743.79,2076.332,3170.326
2012-06-03 15:20:00,446,12.02,1914.812,1743.858,2076.332,3170.326
2012-06-03 15:30:00,447,12.02,1914.812,1743.79,2076.332,3170.326
2012-06-03 15:40:00,448,12.03,1914.812,1743.79,2076.332,3170.326
2012-06-03 15:50:00,449,12.02,1914.812,1743.79,2076.332,3170.326
2012-06-03 16:00:00,450,12.02,1914.812,1743.79,2076.332,3170.326
2012-06-03 16:10:00,451,12.02,1914.812,1743.79,2076.332,3170.326
2012-06-03 16:20:00,452,11.99,1914.812,1744.129,2076.332,3170.326
2012-06-03 16:30:00,453,11.98,1914.812,1745.012,2076.332,3170.326
2012-06-03 16:40:00,454,11.97,1914.812,1745.147,2076.332,3170.326
2012-06-03 16:50:00,455,11.97,1914.812,1745.147,2076.332,3170.326
2012-06-03 17:00:00,456,11.96,1914.812,1745.147,2076.332,3170.326
2012-06-03 17:10:00,457,11.96,1914.812,1745.147,2076.332,3170.326
2012-06-03 17:20:00,458,11.96,1914.812,1745.147,2076.332,3170.326
2012-06-03 17:30:00,459,11.96,1914.812,1745.147,2076.332,3170.326
2012-06-03 17:40:00,460,11.96,1914.812,1745.147,2076.332,3170.326
2012-06-03 17:50:00,461,11.95,1914.812,1745.147,2076.332,3170.326
2012-06-03 18:00:00,462,11.95,1914.812,1745.147,2076.332,3170.326
2012-06-03 18:10:00,463,11.95,1914.812,1745.147,2076.332,3170.326
2012-06-03 18:20:00,464,11.95,1914.812,1745.147,2076.332,3170.326
2012-06-03 18:30:00,465,11.95,1914.812,1745.147,2076.264,3170.326
2012-06-03 18:40:00,466,11.95,1914.812,1745.147,2076.332,3170.326
2012-06-03 18:50:00,467,11.95,1914.812,1745.147,2075.721,3170.055
2012-06-03 19:00:00,468,11.95,1914.812,1745.147,2075.653,3170.123
2012-06-03 19:10:00,469,11.95,1914.812,1745.147,2075.449,3169.919
2012-06-03 19:20:00,470,11.95,1914.812,1745.147,2075.11,3169.783
2012-06-03 19:30:00,471,11.94,1914.839,1745.172,2075.004,3169.49
2012-06-03 19:40:00,472,11.94,1914.872,1745.202,2075.108,3169.34
2012-06-03 19:50:00,473,11.94,1915.036,1745.352,2075.218,3169.477
2012-06-03 20:00:00,474,11.94,1915.195,1745.497,2075.39,3169.604
2012-06-03 20:10:00,475,11.94,1915.299,1745.592,2075.503,3169.844
2012-06-03 20:20:00,476,11.94,1915.396,1745.68,2075.608,3169.937
2012-06-03 20:30:00,477,11.94,1915.441,1745.721,2075.657,3170.011
2012-06-03 20:40:00,478,11.94,1915.347,1745.636,2075.555,3169.856
2012-06-03 20:50:00,479,11.94,1915.342,1745.631,2075.549,3169.847
2012-06-03 21:00:00,480,11.94,1915.406,1745.689,2075.618,3169.952
2012-06-03 21:10:00,481,11.94,1915.331,1745.62,2075.537,3169.828
2012-06-03 21:20:00,482,11.94,1915.403,1745.687,2075.616,3170.017
2012-06-03 21:30:00,483,11.94,1915.39,1745.674,2075.601,3170.265
2012-06-03 21:40:00,484,11.94,1915.393,1745.677,2075.605,3170.203
2012-06-03 21:50:00,485,11.93,1915.377,1745.663,2075.587,3170.245
2012-06-03 22:00:00,486,11.93,1915.357,1745.644,2075.565,3170.075
2012-06-03 22:10:00,487,11.93,1915.335,1745.625,2075.542,3170.175
2012-06-03 22:20:00,488,11.93,1915.332,1745.622,2075.539,3169.831
2012-06-03 22:30:00,489,11.93,1915.392,1745.676,2075.604,3170.269
2012-06-03 22:40:00,490,11.93,1915.26,1745.556,2075.461,3170.39
2012-06-03 22:50:00,491,11.93,1915.311,1745.603,2075.516,3171.018
2012-06-03 23:00:00,492,11.93,1915.261,1745.557,2075.462,3171.003
2012-06-03 23:10:00,493,11.93,1915.318,1745.609,2075.524,3171.166
2012-06-03 23:20:00,494,11.93,1915.254,1745.55,2075.454,3171.059
2012-06-03 23:30:00,495,11.93,1915.292,1745.585,2075.495,3171.122
2012-06-03 23:40:00,496,11.93,1915.359,1745.646,2075.568,3171.233
2012-06-03 23:50:00,497,11.93,1915.429,1745.711,2075.644,3171.35
2012-06-04 00:00:00,498,11.93,1915.451,1745.73,2075.667,3171.385
2012-06-04 00:10:00,499,11.93,1915.457,1745.736,2075.674,3171.396
2012-06-04 00:20:00,500,11.93,1915.459,1745.738,2075.676,3171.399
2012-06-04 00:30:00,501,11.92,1915.46,1745.738,2075.677,3171.4
2012-06-04 00:40:00,502,11.92,1915.478,1745.755,2075.697,3171.43
2012-06-04 00:50:00,503,11.92,1915.513,1745.787,2075.735,3171.488
2012-06-04 01:00:00,504,11.92,1915.508,1745.782,2075.729,3171.48
2012-06-04 01:10:00,505,11.92,1915.503,1745.777,2075.723,3171.47
2012-06-04 01:20:00,506,11.92,1915.486,1745.762,2075.705,3171.443
2012-06-04 01:30:00,507,11.92,1915.549,1745.82,2075.774,3171.547
2012-06-04 01:40:00,508,11.92,1915.552,1745.822,2075.777,3171.552
2012-06-04 01:50:00,509,11.92,1915.593,1745.86,2075.822,3171.621
2012-06-04 02:00:00,510,11.92,1915.677,1745.936,2075.913,3171.76
2012-06-04 02:10:00,511,11.92,1915.722,1745.978,2075.962,3171.835
2012-06-04 02:20:00,512,11.92,1915.814,1746.061,2076.061,3171.987
2012-06-04 02:30:00,513,11.92,1915.851,1746.095,2076.101,3172.048
2012-06-04 02:40:00,514,11.92,1915.97,1746.203,2076.23,3172.245
2012-06-04 02:50:00,515,11.92,1915.984,1746.216,2076.245,3172.267
2012-06-04 03:00:00,516,11.91,1916.055,1746.281,2076.322,3172.386
2012-06-04 03:10:00,517,11.91,1916.01,1746.239,2076.273,3172.31
2012-06-04 03:20:00,518,11.91,1916.049,1746.275,2076.316,3172.376
2012-06-04 03:30:00,519,11.91,1916.092,1746.315,2076.363,3172.447
2012-06-04 03:40:00,520,11.91,1916.105,1746.326,2076.376,3172.468
2012-06-04 03:50:00,521,11.91,1916.109,1746.33,2076.38,3172.474
2012-06-04 04:00:00,522,11.91,1916.11,1746.331,2076.382,3172.477
2012-06-04 04:10:00,523,11.91,1916.11,1746.331,2076.382,3172.477
2012-06-04 04:20:00,524,11.91,1916.11,1746.331,2076.382,3172.477
2012-06-04 04:30:00,525,11.91,1916.11,1746.331,2076.382,3172.477
2012-06-04 04:40:00,526,11.91,1915.974,1746.331,2076.382,3172.477
2012-06-04 04:50:00,527,11.91,1916.042,1746.331,2076.382,3172.409
2012-06-04 05:00:00,528,11.91,1915.159,1746.331,2076.382,3171.798
2012-06-04 05:10:00,529,11.91,1915.159,1746.331,2076.382,3171.119
2012-06-04 05:20:00,530,11.91,1914.752,1746.331,2076.382,3171.119
2012-06-04 05:30:00,531,11.91,1914.752,1746.331,2076.382,3171.322
2012-06-04 05:40:00,532,11.9,1914.752,1746.331,2076.246,3171.119
2012-06-04 05:50:00,533,11.9,1914.752,1746.331,2076.178,3171.254
2012-06-04 06:00:00,534,11.9,1914.548,1746.331,2075.024,3171.119
2012-06-04 06:10:00,535,11.9,1914.616,1745.923,2075.024,3171.119
2012-06-04 06:20:00,536,11.9,1914.684,1745.719,2075.024,3171.119
2012-06-04 06:30:00,537,11.9,1914.48,1745.448,2075.024,3171.119
2012-06-04 06:40:00,538,11.9,1914.277,1745.04,2075.024,3171.119
2012-06-04 06:50:00,539,11.9,1914.344,1744.973,2075.024,3171.119
2012-06-04 07:00:00,540,11.9,1914.344,1744.973,2075.024,3171.119
2012-06-04 07:10:00,541,11.9,1913.801,1744.973,2075.024,3171.119
2012-06-04 07:20:00,542,11.9,1913.665,1744.973,2075.024,3171.119
2012-06-04 07:30:00,543,11.9,1913.53,1744.973,2075.024,3170.983
2012-06-04 07:40:00,544,11.89,1913.394,1744.973,2075.024,3171.051
2012-06-04 07:50:00,545,11.9,1913.394,1744.973,2075.024,3171.051
2012-06-04 08:00:00,546,11.9,1913.394,1744.973,2074.888,3170.507
2012-06-04 08:10:00,547,11.91,1913.394,1744.973,2075.024,3170.915
2012-06-04 08:20:00,548,11.91,1913.394,1744.973,2075.024,3170.1
2012-06-04 08:30:00,549,11.92,1913.394,1744.973,2074.956,3169.828
2012-06-04 08:40:00,550,11.94,1913.394,1744.837,2075.024,3169.76
2012-06-04 08:50:00,551,11.95,1913.258,1744.973,2075.024,3169.76
2012-06-04 09:00:00,552,11.95,1913.394,1744.973,2075.024,3169.217
2012-06-04 09:10:00,553,11.98,1913.258,1744.973,2075.024,3169.692
2012-06-04 09:20:00,554,12,1913.122,1744.973,2075.024,3169.217
2012-06-04 09:30:00,555,12.03,1912.647,1744.973,2075.024,3168.402
2012-06-04 09:40:00,556,12.03,1911.986,1744.927,2074.97,3168.32
2012-06-04 09:50:00,557,12.04,1911.541,1744.645,2073.887,3167.671
2012-06-04 10:00:00,558,12.06,1910.323,1743.105,2073.603,3167.341
2012-06-04 10:10:00,559,12.09,1909.813,1742.826,2072.863,3166.765
2012-06-04 10:20:00,560,12.09,1909.384,1742.287,2072.749,3166.143
2012-06-04 10:30:00,561,12.09,1909.423,1742.469,2072.304,3165.507
2012-06-04 10:40:00,562,12.12,1909.258,1741.493,2072.272,3164.917
2012-06-04 10:50:00,563,12.14,1908.3,1741.078,2072.127,3164.902
2012-06-04 11:00:00,564,12.17,1907.958,1741.076,2071.717,3163.608
2012-06-04 11:10:00,565,12.24,1907.346,1740.804,2071.513,3163.54
2012-06-04 11:20:00,566,12.25,1907.618,1741.007,2070.903,3163.54
2012-06-04 11:30:00,567,12.36,1907.55,1739.99,2070.834,3163.268
2012-06-04 11:40:00,568,12.43,1907.346,1740.193,2069.545,3162.861
2012-06-04 11:50:00,569,12.47,1906.803,1739.718,2069.545,3162.115
2012-06-04 12:00:00,570,12.58,1907.143,1739.718,2069.545,3160.96
2012-06-04 12:10:00,571,12.59,1906.803,1739.718,2069.545,3160.893
2012-06-04 12:20:00,572,12.62,1906.861,1739.376,2069.461,3161.239
2012-06-04 12:30:00,573,12.64,1906.386,1738.93,2069.092,3160.133
2012-06-04 12:40:00,574,12.69,1905.807,1738.661,2068.611,3159.398
2012-06-04 12:50:00,575,12.65,1905.373,1737.643,2068.287,3158.835
2012-06-04 13:00:00,576,12.54,1905.279,1737.151,2068.185,3157.934
2012-06-04 13:10:00,577,12.72,1905.251,1737.193,2068.155,3157.413
2012-06-04 13:20:00,578,12.72,1905.242,1737.185,2068.146,3157.331
2012-06-04 13:30:00,579,12.62,1905.172,1737.183,2068.143,3157.326
2012-06-04 13:40:00,580,12.54,1905.375,1737.182,2068.209,3157.325
2012-06-04 13:50:00,581,12.65,1905.375,1736.572,2068.549,3156.104
2012-06-04 14:00:00,582,12.54,1904.9,1736.368,2068.142,3155.968
2012-06-04 14:10:00,583,12.45,1904.289,1735.893,2068.549,3155.968
2012-06-04 14:20:00,584,12.45,1904.858,1735.985,2068.441,3155.537
2012-06-04 14:30:00,585,12.36,1904.742,1735.794,2068.333,3154.732
2012-06-04 14:40:00,586,12.3,1904.707,1735.935,2068.595,3155.032
2012-06-04 14:50:00,587,12.31,1904.938,1736.461,2069.141,3154.915
2012-06-04 15:00:00,588,12.28,1905.943,1736.9,2069.422,3155.208
2012-06-04 15:10:00,589,12.3,1905.683,1736.972,2069.644,3155.271
2012-06-04 15:20:00,590,12.31,1905.028,1736.722,2069.534,3155.31
2012-06-04 15:30:00,591,12.27,1905.578,1736.864,2069.677,3154.304
2012-06-04 15:40:00,592,12.24,1905.309,1736.73,2069.611,3153.9
2012-06-04 15:50:00,593,12.22,1904.766,1736.866,2069.815,3152.815
2012-06-04 16:00:00,594,12.2,1904.969,1736.866,2069.543,3152.679
2012-06-04 16:10:00,595,12.19,1904.902,1736.459,2069.679,3152.679
2012-06-04 16:20:00,596,12.17,1904.766,1736.527,2069.543,3152.339
2012-06-04 16:30:00,597,12.16,1904.908,1736.669,2069.551,3151.4
2012-06-04 16:40:00,598,12.15,1904.552,1737.179,2069.754,3151.642
2012-06-04 16:50:00,599,12.14,1904.813,1737.417,2070.173,3152.074
2012-06-04 17:00:00,600,12.14,1904.967,1737.557,2070.205,3151.242
2012-06-04 17:10:00,601,12.13,1905.624,1737.649,2070.476,3151.791
2012-06-04 17:20:00,602,12.13,1906.534,1738.125,2070.8,3151.877
2012-06-04 17:30:00,603,12.12,1906.29,1738.144,2071.041,3152.036
2012-06-04 17:40:00,604,12.12,1906.726,1738.238,2070.936,3152.083
2012-06-04 17:50:00,605,12.11,1906.599,1738.314,2071.217,3152.166
2012-06-04 18:00:00,606,12.11,1906.805,1738.045,2071.695,3152.034
2012-06-04 18:10:00,607,12.11,1906.059,1738.317,2071.356,3151.152
2012-06-04 18:20:00,608,12.1,1906.738,1737.91,2071.832,3150.745
2012-06-04 18:30:00,609,12.1,1906.806,1738.385,2071.153,3149.862
2012-06-04 18:40:00,610,12.1,1906.535,1738.385,2071.832,3149.726
2012-06-04 18:50:00,611,12.09,1906.535,1738.453,2071.9,3149.59
2012-06-04 19:00:00,612,12.09,1906.467,1738.589,2071.764,3149.387
2012-06-04 19:10:00,613,12.09,1906.67,1738.725,2072.171,3149.387
2012-06-04 19:20:00,614,12.09,1906.874,1738.996,2072.239,3149.251
2012-06-04 19:30:00,615,12.08,1906.738,1739.132,2072.171,3148.979
2012-06-04 19:40:00,616,12.08,1907.621,1739.336,2072.443,3148.979
2012-06-04 19:50:00,617,12.08,1907.485,1739.268,2072.171,3148.64
2012-06-04 20:00:00,618,12.07,1907.282,1738.996,2072.307,3148.096
2012-06-04 20:10:00,619,12.07,1907.282,1739.064,2072.782,3147.96
2012-06-04 20:20:00,620,12.07,1906.806,1738.725,2071.968,3147.825
2012-06-04 20:30:00,621,12.07,1907.282,1739.268,2072.171,3147.621
2012-06-04 20:40:00,622,12.07,1906.874,1738.996,2072.239,3147.757
2012-06-04 20:50:00,623,12.06,1907.485,1738.928,2072.307,3147.078
2012-06-04 21:00:00,624,12.06,1906.603,1738.657,2072.307,3146.67
2012-06-04 21:10:00,625,12.06,1907.01,1739.132,2072.171,3146.263
2012-06-04 21:20:00,626,12.05,1907.417,1739.336,2072.443,3146.67
2012-06-04 21:30:00,627,12.05,1906.602,1738.996,2071.764,3146.535
2012-06-04 21:40:00,628,12.05,1906.535,1738.928,2072.239,3145.787
2012-06-04 21:50:00,629,12.05,1906.874,1738.996,2072.511,3145.652
2012-06-04 22:00:00,630,12.05,1907.282,1739.404,2072.307,3145.516
2012-06-04 22:10:00,631,12.04,1906.738,1738.725,2071.9,3145.583
2012-06-04 22:20:00,632,12.04,1906.331,1738.793,2071.968,3144.905
2012-06-04 22:30:00,633,12.04,1906.602,1738.453,2071.968,3144.361
2012-06-04 22:40:00,634,12.04,1906.603,1738.928,2072.239,3144.157
2012-06-04 22:50:00,635,12.04,1906.874,1739.404,2072.103,3144.09
2012-06-04 23:00:00,636,12.03,1906.467,1738.996,2072.103,3143.954
2012-06-04 23:10:00,637,12.03,1907.146,1738.861,2071.9,3143.954
2012-06-04 23:20:00,638,12.03,1906.806,1738.861,2071.764,3143.886
2012-06-04 23:30:00,639,12.03,1906.603,1739.132,2072.171,3143.682
2012-06-04 23:40:00,640,12.03,1906.467,1738.317,2072.171,3143.614
2012-06-04 23:50:00,641,12.02,1905.652,1738.385,2072.171,3142.799
2012-06-05 00:00:00,642,12.02,1906.331,1739.132,2072.035,3142.799
2012-06-05 00:10:00,643,12.02,1906.331,1739.132,2071.9,3142.867
2012-06-05 00:20:00,644,12.02,1905.719,1738.793,2072.035,3142.324
2012-06-05 00:30:00,645,12.02,1905.787,1738.521,2071.696,3142.188
2012-06-05 00:40:00,646,12.01,1906.195,1738.589,2072.035,3142.12
2012-06-05 00:50:00,647,12.01,1905.787,1738.725,2072.171,3141.984
2012-06-05 01:00:00,648,12.01,1906.195,1738.861,2072.035,3141.917
2012-06-05 01:10:00,649,12.01,1906.535,1739.268,2072.307,3141.713
2012-06-05 01:20:00,650,12,1907.214,1738.861,2072.171,3141.781
2012-06-05 01:30:00,651,12,1906.535,1739.132,2072.375,3141.373
2012-06-05 01:40:00,652,12,1905.991,1739.064,2072.443,3141.237
2012-06-05 01:50:00,653,12,1906.195,1738.725,2072.443,3141.645
2012-06-05 02:00:00,654,12,1905.855,1738.928,2072.307,3141.101
2012-06-05 02:10:00,655,11.99,1907.689,1739.268,2072.035,3141.169
2012-06-05 02:20:00,656,11.99,1906.874,1739.404,2072.307,3141.237
2012-06-05 02:30:00,657,11.99,1906.467,1739.676,2072.714,3141.441
2012-06-05 02:40:00,658,11.98,1907.01,1739.268,2072.443,3141.441
2012-06-05 02:50:00,659,11.98,1907.078,1739.54,2072.171,3141.509
2012-06-05 03:00:00,660,11.98,1906.775,1739.506,2072.347,3141.638
2012-06-05 03:10:00,661,11.98,1907.398,1739.584,2072.427,3142.675
2012-06-05 03:20:00,662,11.98,1907.424,1739.533,2072.597,3142.694
2012-06-05 03:30:00,663,11.97,1907.563,1739.672,2072.669,3142.835
2012-06-05 03:40:00,664,11.97,1907.908,1739.74,2072.681,3142.957
2012-06-05 03:50:00,665,11.97,1908.096,1739.849,2072.811,3143.222
2012-06-05 04:00:00,666,11.97,1908.308,1739.98,2072.832,3143.528
2012-06-05 04:10:00,667,11.96,1908.347,1740.151,2073.01,3143.863
2012-06-05 04:20:00,668,11.96,1908.364,1740.439,2072.893,3144.843
2012-06-05 04:30:00,669,11.96,1908.77,1741.229,2073.186,3145.288
2012-06-05 04:40:00,670,11.95,1909.072,1741.912,2073.514,3145.785
2012-06-05 04:50:00,671,11.95,1909.471,1742.028,2073.653,3145.995
2012-06-05 05:00:00,672,11.95,1909.24,1742.065,2073.696,3146.061
2012-06-05 05:10:00,673,11.95,1909.251,1741.94,2073.709,3146.353
2012-06-05 05:20:00,674,11.94,1909.255,1742.079,2073.849,3146.699
2012-06-05 05:30:00,675,11.94,1909.46,1742.08,2074.258,3147.448
2012-06-05 05:40:00,676,11.94,1909.8,1742.08,2074.733,3147.448
2012-06-05 05:50:00,677,11.94,1909.936,1742.08,2074.258,3147.516
2012-06-05 06:00:00,678,11.93,1909.46,1742.08,2074.122,3148.263
2012-06-05 06:10:00,679,11.93,1910.004,1742.08,2074.19,3148.671
2012-06-05 06:20:00,680,11.93,1909.936,1742.216,2074.326,3148.807
2012-06-05 06:30:00,681,11.93,1910.14,1742.08,2074.937,3148.807
2012-06-05 06:40:00,682,11.92,1910.615,1742.08,2075.005,3148.807
2012-06-05 06:50:00,683,11.92,1910.615,1742.08,2074.937,3148.807
2012-06-05 07:00:00,684,11.92,1910.411,1742.08,2075.005,3148.807
2012-06-05 07:10:00,685,11.92,1910.479,1742.488,2075.005,3148.875
2012-06-05 07:20:00,686,11.92,1910.479,1742.895,2075.073,3149.079
2012-06-05 07:30:00,687,11.92,1910.615,1742.555,2075.073,3149.351
2012-06-05 07:40:00,688,11.92,1910.479,1742.488,2075.073,3149.419
2012-06-05 07:50:00,689,11.91,1910.547,1742.827,2074.801,3149.283
2012-06-05 08:00:00,690,11.92,1910.615,1743.099,2075.005,3149.895
2012-06-05 08:10:00,691,11.95,1910.615,1743.439,2075.073,3150.167
2012-06-05 08:20:00,692,12.03,1910.615,1743.303,2074.937,3150.031
2012-06-05 08:30:00,693,12.07,1910.479,1743.235,2075.005,3150.167
2012-06-05 08:40:00,694,12.04,1910.615,1743.371,2075.073,3150.167
2012-06-05 08:50:00,695,12.03,1910.33,1743.427,2074.923,3150.145
2012-06-05 09:00:00,696,12,1910.316,1743.166,2074.68,3149.673
2012-06-05 09:10:00,697,12.05,1909.984,1742.913,2074.337,3149.733
2012-06-05 09:20:00,698,12.02,1909.94,1742.681,2074.142,3149.165
2012-06-05 09:30:00,699,11.98,1909.828,1742.782,2073.408,3148.979
2012-06-05 09:40:00,700,11.95,1909.6,1742.637,2073.439,3148.989
2012-06-05 09:50:00,701,11.92,1909.592,1742.506,2073.147,3148.479
2012-06-05 10:00:00,702,11.98,1909.549,1742.466,2073.236,3148.543
2012-06-05 10:10:00,703,12.08,1909.515,1742.367,2073.063,3148.556
2012-06-05 10:20:00,704,12.09,1908.968,1742.37,2072.985,3149.116
2012-06-05 10:30:00,705,12.04,1908.95,1742.292,2073.028,3149.315
2012-06-05 10:40:00,706,12.02,1908.992,1742.267,2073.203,3149.407
2012-06-05 10:50:00,707,12.01,1908.44,1742.26,2073.058,3149.393
2012-06-05 11:00:00,708,11.97,1909.117,1742.257,2072.512,3149.389
2012-06-05 11:10:00,709,12,1908.708,1742.053,2072.308,3149.388
2012-06-05 11:20:00,710,11.98,1908.233,1741.985,2072.308,3148.98
2012-06-05 11:30:00,711,12.01,1907.961,1741.781,2072.308,3149.388
2012-06-05 11:40:00,712,11.99,1907.961,1741.985,2072.308,3149.388
2012-06-05 11:50:00,713,11.99,1908.233,1742.121,2072.308,3149.388
2012-06-05 12:00:00,714,11.92,1907.961,1742.053,2072.308,3149.388
2012-06-05 12:10:00,715,11.92,1907.961,1742.121,2072.308,3149.388
2012-06-05 12:20:00,716,11.92,1907.961,1741.849,2072.308,3149.388
2012-06-05 12:30:00,717,11.93,1907.826,1741.306,2072.24,3149.388
2012-06-05 12:40:00,718,11.93,1907.961,1741.374,2072.308,3149.388
2012-06-05 12:50:00,719,12,1908.029,1742.053,2072.308,3149.388
2012-06-05 13:00:00,720,11.93,1909.116,1742.053,2072.308,3149.388
2012-06-05 13:10:00,721,11.91,1909.32,1742.257,2072.308,3149.388
2012-06-05 13:20:00,722,11.91,1909.32,1742.257,2072.308,3149.388
2012-06-05 13:30:00,723,11.93,1909.32,1742.257,2072.308,3149.388
2012-06-05 13:40:00,724,11.91,1909.32,1742.257,2072.308,3149.388
2012-06-05 13:50:00,725,11.89,1909.32,1742.257,2072.58,3150.338
2012-06-05 14:00:00,726,11.89,1909.32,1742.257,2072.715,3150.746
2012-06-05 14:10:00,727,11.88,1909.32,1742.257,2073.394,3150.95
2012-06-05 14:20:00,728,11.88,1909.659,1742.257,2073.462,3151.221
2012-06-05 14:30:00,729,11.88,1910.406,1742.257,2073.666,3151.969
2012-06-05 14:40:00,730,11.88,1910.746,1743.004,2073.666,3152.104
2012-06-05 14:50:00,731,11.89,1911.764,1743.343,2073.123,3153.191
2012-06-05 15:00:00,732,11.9,1911.968,1743.411,2073.394,3153.598
2012-06-05 15:10:00,733,11.9,1912.376,1743.886,2074.141,3153.734
2012-06-05 15:20:00,734,11.9,1912.172,1744.226,2074.209,3154.753
2012-06-05 15:30:00,735,11.91,1912.783,1744.634,2074.141,3152.851
2012-06-05 15:40:00,736,11.9,1912.987,1744.905,2075.024,3154.685
2012-06-05 15:50:00,737,11.88,1913.394,1744.973,2074.888,3154.685
2012-06-05 16:00:00,738,11.88,1913.394,1744.837,2074.888,3154.685
2012-06-05 16:10:00,739,11.88,1913.123,1744.77,2074.888,3154.821
2012-06-05 16:20:00,740,11.88,1913.326,1744.973,2074.888,3155.228
2012-06-05 16:30:00,741,11.88,1913.802,1744.973,2074.957,3155.16
2012-06-05 16:40:00,742,11.88,1913.394,1744.973,2075.024,3155.907
2012-06-05 16:50:00,743,11.87,1913.394,1744.973,2074.957,3156.111
2012-06-05 17:00:00,744,11.87,1914.345,1745.109,2075.024,3156.179
2012-06-05 17:10:00,745,11.87,1914.753,1745.313,2075.092,3156.179
2012-06-05 17:20:00,746,11.87,1914.617,1745.245,2074.957,3156.451
2012-06-05 17:30:00,747,11.87,1914.753,1745.72,2074.957,3157.401
2012-06-05 17:40:00,748,11.87,1914.617,1745.449,2075.024,3157.537
2012-06-05 17:50:00,749,11.87,1914.753,1745.584,2075.092,3157.198
2012-06-05 18:00:00,750,11.87,1914.617,1746.196,2075.092,3157.266
2012-06-05 18:10:00,751,11.87,1914.753,1745.584,2075.024,3157.401
2012-06-05 18:20:00,752,11.87,1915.024,1746.196,2075.024,3157.537
2012-06-05 18:30:00,753,11.87,1914.753,1745.924,2075.092,3157.401
2012-06-05 18:40:00,754,11.87,1914.617,1746.06,2075.024,3157.537
2012-06-05 18:50:00,755,11.87,1914.753,1746.331,2075.092,3157.401
2012-06-05 19:00:00,756,11.87,1914.888,1746.196,2075.228,3157.605
2012-06-05 19:10:00,757,11.86,1914.82,1746.331,2075.024,3157.673
2012-06-05 19:20:00,758,11.86,1915.228,1746.331,2075.024,3157.945
2012-06-05 19:30:00,759,11.86,1916.111,1746.331,2075.024,3158.76
2012-06-05 19:40:00,760,11.86,1915.432,1746.196,2074.888,3158.556
2012-06-05 19:50:00,761,11.86,1915.364,1746.196,2075.024,3158.624
2012-06-05 20:00:00,762,11.86,1916.043,1746.875,2075.024,3158.76
2012-06-05 20:10:00,763,11.86,1915.703,1746.263,2075.092,3158.896
2012-06-05 20:20:00,764,11.86,1915.567,1746.331,2074.888,3158.896
2012-06-05 20:30:00,765,11.85,1915.228,1746.603,2074.753,3159.574
2012-06-05 20:40:00,766,11.85,1915.975,1746.807,2075.024,3159.778
2012-06-05 20:50:00,767,11.85,1915.703,1746.603,2074.888,3159.439
2012-06-05 21:00:00,768,11.85,1916.043,1746.399,2075.024,3160.253
2012-06-05 21:10:00,769,11.85,1916.043,1746.943,2075.16,3159.982
2012-06-05 21:20:00,770,11.85,1915.839,1746.943,2075.024,3160.118
2012-06-05 21:30:00,771,11.85,1915.907,1746.603,2075.024,3160.322
2012-06-05 21:40:00,772,11.85,1915.839,1746.943,2075.024,3160.389
2012-06-05 21:50:00,773,11.85,1915.228,1746.739,2074.753,3160.865
2012-06-05 22:00:00,774,11.85,1915.975,1746.875,2074.888,3161.205
2012-06-05 22:10:00,775,11.85,1915.975,1747.622,2074.888,3161.612
2012-06-05 22:20:00,776,11.85,1916.111,1747.69,2075.024,3162.019
2012-06-05 22:30:00,777,11.85,1915.975,1747.35,2074.888,3162.223
2012-06-05 22:40:00,778,11.85,1916.111,1747.69,2074.753,3162.97
2012-06-05 22:50:00,779,11.85,1916.043,1747.69,2074.888,3162.97
